Start Time (s),End Time (s),Text,Speaker,file_name,flow_label
0.5999999999999934,2.24," Hi, Row 911, where is your emergency?",Speaker 1,call_42.mp3,Call Introduction
2.78,3.84," Yeah, this is Icum.",Speaker 0,call_42.mp3,Description
3.94,9.7," I had a little girl that fell on the boat, and I think she's unconscious right now.",Speaker 0,call_42.mp3,Description
9.78,10.36," Okay, what address?",Speaker 0,call_42.mp3,Description
11.539999999999988,14.22, It's 8826 East Florida Avenue.,Speaker 1,call_42.mp3,Description
14.76,16.26," Okay, what city are you in?",Speaker 1,call_42.mp3,Description
16.48,17.34," Denver, Colorado.",Speaker 1,call_42.mp3,Description
17.72,19.1," Okay, let me get you in touch with Denver.",Speaker 1,call_42.mp3,Description
19.18,20.14," Do not hang up, okay?",Speaker 1,call_42.mp3,Description
20.2,20.88, Hold on one moment.,Speaker 0,call_42.mp3,Call Introduction
20.98,22.1," No, no, no, I will stay on the phone.",Speaker 0,call_42.mp3,Description
22.14,22.58," Okay, hold on.",Speaker 0,call_42.mp3,Call Introduction
31.72,33.36," I call 911, okay?",Speaker 1,call_42.mp3,Call Introduction
35.36,36.96," I call 911, okay?",Speaker 1,call_42.mp3,Call Introduction
37.08,39.5," Denver 911, Agent 74, how may I help you?",Speaker 1,call_42.mp3,Call Introduction
39.6,40.76," Hi, this is Diva with Aurora.",Speaker 1,call_42.mp3,Call Introduction
40.96,43.66, I've got a lady on the phone who might possibly have an unconscious child.,Speaker 0,call_42.mp3,Description
44.92,47.54," 8826 East Florida Avenue, is that going to be yours?",Speaker 0,call_42.mp3,Description
48.5,49.3, East Florida?,Speaker 0,call_42.mp3,Description
49.52,49.86, Uh-huh.,Speaker 1,call_42.mp3,Description
49.92,50.46, What do we do?,Speaker 1,call_42.mp3,Description
50.54,52.68, Is there anything we can do that will help her?,Speaker 1,call_42.mp3,Description
52.9,54.34, Is the child breathing?,Speaker 0,call_42.mp3,Description
55.3,56.72," Yeah, she's 12 years.",Speaker 0,call_42.mp3,Description
56.78,57.6, She's not breathing.,Speaker 1,call_42.mp3,Description
57.6,58.66, She's not doing anything.,Speaker 1,call_42.mp3,Description
58.66,59.58, She is not breathing?,Speaker 1,call_42.mp3,Description
59.72,59.84, Yes.,Speaker 1,call_42.mp3,Description
60.26,61.3, She's not doing anything.,Speaker 1,call_42.mp3,Description
61.7,62.02, Okay.,Speaker 1,call_42.mp3,Description
62.08,63.14, We got her out of the pool.,Speaker 1,call_42.mp3,Resolution
63.26,65.66," She's laying here, but she's not doing anything.",Speaker 1,call_42.mp3,Description
66.16,66.48, Okay.,Speaker 1,call_42.mp3,Call Deposition
67.2,68.1, I'm going to wrap up this call now.,Speaker 1,call_42.mp3,Call Deposition
68.14,68.78," All right, thank you.",Speaker 1,call_42.mp3,Call Deposition
68.84,69.1, Uh-huh.,Speaker 1,call_42.mp3,Call Deposition
69.12,69.3, Bye.,Speaker 1,call_42.mp3,Call Deposition
70.34,71.12," Hold on, ma'am.",Speaker 1,call_42.mp3,Call Introduction
71.14,72.06, I'm getting some help for you.,Speaker 1,call_42.mp3,Description
72.1,72.42, Hold on.,Speaker 1,call_42.mp3,Call Deposition
73.48,73.9, I'm getting...,Speaker 1,call_42.mp3,Description
73.9,74.6," Breathing, you said?",Speaker 1,call_42.mp3,Description
77.30000000000001,79.08," Ma'am, is she not breathing?",Speaker 1,call_42.mp3,Description
79.92,80.24, No.,Speaker 1,call_42.mp3,Description
80.46,80.78, Okay.,Speaker 1,call_42.mp3,Description
81.02,81.82, What I want for...,Speaker 1,call_42.mp3,Description
81.82,82.62, Is she out of the pool?,Speaker 1,call_42.mp3,Description
83.26,84.54," Yes, she's out of the pool.",Speaker 1,call_42.mp3,Description
84.6,86.9," Okay, I need for you to lay her on her back.",Speaker 1,call_42.mp3,Description
87.46000000000001,88.0, We did.,Speaker 0,call_42.mp3,Description
88.16,89.46, We laid her on the...,Speaker 0,call_42.mp3,Description
89.46,89.58, Okay.,Speaker 0,call_42.mp3,Description
89.58,89.72, Okay.,Speaker 0,call_42.mp3,Description
89.86,92.1, What I need for you to do is to take one...,Speaker 0,call_42.mp3,Description
92.1,92.98, Is she on a flat surface?,Speaker 1,call_42.mp3,Description
93.56,94.84," Yeah, she is on the flat.",Speaker 1,call_42.mp3,Description
94.9,94.98, Okay.,Speaker 1,call_42.mp3,Description
94.98,96.54, Don't put anything underneath her head.,Speaker 1,call_42.mp3,Description
97.52,100.02, I need you to place one of your hands on the child's forehead.,Speaker 1,call_42.mp3,Description
101.26,102.4, And the fingertips...,Speaker 1,call_42.mp3,Description
102.4,104.54, Don't put your hand on her forehead.,Speaker 1,call_42.mp3,Description
104.74,105.56, That's what she said.,Speaker 1,call_42.mp3,Description
107.2,108.08," Okay, ma'am.",Speaker 0,call_42.mp3,Description
109.32,109.72, Huh?,Speaker 0,call_42.mp3,Description
109.94,112.76," Ma'am, I'm going to give you instructions to help her breathe, okay?",Speaker 0,call_42.mp3,Description
113.42,115.22, I don't think I can do it.,Speaker 0,call_42.mp3,Description
115.22,117.78," Okay, is there somebody else there that can?",Speaker 1,call_42.mp3,Description
118.44,119.56, I can give you instructions.,Speaker 1,call_42.mp3,Description
119.56,120.66, I can give you instructions for CPR.,Speaker 1,call_42.mp3,Description
121.06,122.66, Can somebody else do the CPR?,Speaker 1,call_42.mp3,Description
123.02,123.8, I can do the CPR.,Speaker 1,call_42.mp3,Description
128.2,131.38," I'm the only one here, and there's a little child only.",Speaker 1,call_42.mp3,Description
132.28000000000003,133.6, And she's my neighbor.,Speaker 1,call_42.mp3,Description
134.4,135.56," Okay, can you...",Speaker 0,call_42.mp3,Description
135.56,137.84, Can I help you do CPR on her?,Speaker 0,call_42.mp3,Description
138.1,141.02, Or is there somebody else that you can give the phone to that can?,Speaker 0,call_42.mp3,Description
142.42000000000002,143.6, I don't see nobody.,Speaker 1,call_42.mp3,Description
144.16,145.1," Okay, who's with you?",Speaker 1,call_42.mp3,Description
145.78000000000003,146.9, A little child.,Speaker 1,call_42.mp3,Description
147.22,149.28," Okay, can you do the CPR, ma'am?",Speaker 1,call_42.mp3,Description
149.56,150.4, I cannot.,Speaker 1,call_42.mp3,Description
150.64,151.36, I'm telling you everything.,Speaker 1,call_42.mp3,Description
151.48,153.06," Okay, okay, okay, that's fine.",Speaker 1,call_42.mp3,Description
153.2,154.54, We were getting help on the way.,Speaker 1,call_42.mp3,Description
154.62,156.04, Do you know how long she was in the water?,Speaker 1,call_42.mp3,Description
156.4,157.52, I have no idea.,Speaker 1,call_42.mp3,Description
157.64,160.9," This child just came screaming, and I just got out of my bed.",Speaker 1,call_42.mp3,Description
161.14,162.36," And she was like, help, help.",Speaker 0,call_42.mp3,Description
162.46,164.24, I have no idea what was going on.,Speaker 0,call_42.mp3,Description
164.46,167.92," Okay, so you don't know how long, but she is outside the pool right now, right?",Speaker 0,call_42.mp3,Description
168.1,169.08, She's outside the pool.,Speaker 0,call_42.mp3,Description
169.22,172.24," Okay, can you at least tilt her head back to open her airway?",Speaker 1,call_42.mp3,Description
172.84,173.86, Can you do that?,Speaker 0,call_42.mp3,Description
174.24,174.46, Yeah.,Speaker 0,call_42.mp3,Description
174.56,177.18," Okay, I want you to put one hand on her forehead.",Speaker 0,call_42.mp3,Description
177.92,178.44, Uh-huh.,Speaker 1,call_42.mp3,Description
179.70000000000002,185.58," Okay, I want you to put your other hand underneath her chin.",Speaker 1,call_42.mp3,Description
186.46,188.1," Okay, you have to give me a second.",Speaker 0,call_42.mp3,Description
188.34,190.94," Okay, kneel down beside her.",Speaker 0,call_42.mp3,Description
191.68,193.5," Kneel down beside the child, okay?",Speaker 1,call_42.mp3,Description
193.88,194.36, Okay.,Speaker 1,call_42.mp3,Description
195.04,196.44, She's not a little child.,Speaker 1,call_42.mp3,Description
196.54,197.22, She's like 13.,Speaker 0,call_42.mp3,Description
197.36,198.1," Okay, that's fine.",Speaker 0,call_42.mp3,Resolution
198.24,198.72, That's fine.,Speaker 0,call_42.mp3,Description
199.08,200.38, Kneel down beside her.,Speaker 0,call_42.mp3,Description
200.9,202.24," Okay, give me one second.",Speaker 0,call_42.mp3,Call Introduction
202.4,204.16, I really have to get you somebody.,Speaker 1,call_42.mp3,Description
206.16,209.36," I can give you instructions, ma'am, if you can't find anybody.",Speaker 1,call_42.mp3,Description
209.56,209.7, Okay.,Speaker 0,call_42.mp3,Description
210.64,212.8," We can help the child together, okay?",Speaker 0,call_42.mp3,Description
